Gene	Category	DAN
SH3GLB1	Other	0.181381600453181
SH3GLB2	Other	-0.00686669902987384
SH3KBP1	Other	0.28031256065952
SH3PXD2A	Other	-0.089543911989186
SH3PXD2B	Other	-0.0127488525994797
SH3RF1	Other	0.239948769074826
SH3RF2	Other	-0.127761458400319
SH3TC1	Other	0.0796227696454782
SH3TC2	Other	0.184312636474244
SH3YL1	Other	0.057860614817459
SHANK1	Other	0.217385777016144
SHARPIN	Other	-0.0344365440647697
SHB	Other	-0.321756084229031
SHBG	Other	-0.133009794989548
SHC1	Other	0.0911105328259734
SHC2	Other	0.419616469852991
SHC3	Other	0.0516993779446129
SHC4	Other	-0.0174990026815748
SHCBP1	Other	0.143505606482029
SHCBP1L	Nonessential	0.13161848018616
SHD	Other	0.257058913419623
SHE	Other	-0.0190934018826537
SHF	Other	0.0811379058674965
SHFM1	Essential	-0.629593772497171
SHH	Other	0.328145183309731
SHISA2	Other	0.213715672195475
SHISA3	Other	0.1129773457861
SHISA4	Other	0.153052649058046
SHISA5	Other	-0.00526863515223773
SHISA6	Other	0.143236339864124
SHISA7	Other	0.0509956300139426
SHISA9	Other	0.166812710303568
SHKBP1	Other	0.104820998773254
SHMT1	Other	-0.0735551878217101
SHMT2	Other	0.00427645034948694
SHOC2	Other	0.0514784445311845
SHOX	Nonessential	0.164696087458878
SHOX2	Other	0.0251752997730312
SHPK	Other	-0.116311776162182
SHPRH	Other	0.00345253897066985
SHQ1	Other	-0.823951483046464
SHROOM1	Other	0.0938776233206249
SHROOM2	Other	0.455228900058022
SHROOM3	Other	-0.062246835969536
SHROOM4	Other	0.217239514625182
SI	Nonessential	0.0762750726263216
SIAE	Other	0.285739819608728
SIAH1	Other	0.165731806194767
SIAH2	Other	0.158577055567969
SIAH3	Other	0.137262243734647
SIDT1	Other	0.235211092467239
SIDT2	Other	0.108314431814564
SIGIRR	Other	0.239020996723418
SIGLEC1	Other	-0.0234905673399815
SIGLEC10	Other	0.206824498129951
SIGLEC11	Other	0.111293823491602
SIGLEC12	Other	0.0619220800001042
SIGLEC14	Other	-0.11465383895126
SIGLEC15	Other	0.271478747317998
SIGLEC5	Other	0.267970225187631
SIGLEC6	Other	0.129382054366126
SIGLEC7	Other	0.0335015589976384
SIGLEC8	Other	0.00639596409138892
SIGLEC9	Other	0.0158549526803499
SIGMAR1	Other	-0.0920068488982765
SIK1	Other	-0.0072250003890447
SIK2	Other	-0.018540408105292
SIK3	Other	0.254399369558911
SIKE1	Other	0.19505246448536
SIL1	Other	0.218449216073913
SIM1	Other	0.0920559402590918
SIM2	Other	0.0452804742381464
SIMC1	Other	-0.140909134063252
SIN3A	Other	-0.737499018931107
SIN3B	Other	0.0824239061997485
SIPA1	Other	0.0159198170249059
SIPA1L1	Other	0.0988809769988091
SIPA1L2	Other	0.123600856927623
SIPA1L3	Other	0.108577207140646
SIRPA	Other	-0.155237439247359
SIRPB1	Other	-0.0210995254973769
SIRPB2	Other	0.0157875419515305
SIRPD	Other	0.175451514878278
SIRPG	Other	0.037492970342428
SIRT1	Other	0.14267869648103
SIRT2	Other	0.0830997516382844
SIRT3	Other	-0.0128653621376021
SIRT4	Other	0.0154184941924388
SIRT5	Other	0.0380418370574492
SIRT6	Other	-0.0199328841545337
SIRT7	Other	0.185457756803707
SIT1	Other	-0.0948205867767142
SIVA1	Other	0.0580935953767635
SIX1	Other	0.0261788795975235
SIX2	Other	0.138034781091816
SIX3	Other	-0.125731896849924
SIX4	Other	0.0132601376263092
SIX5	Other	0.179238581974702
SIX6	Nonessential	0.0119100942565774
SKA1	Other	-0.281328208021524
SKA2	Other	0.0453679900671721
SKA3	Other	-0.278510482357851
SKAP1	Other	-0.0989492800173913
SKAP2	Other	0.1625617412637
SKI	Other	0.163970669594657
SKIDA1	Other	0.18426237192463
SKIL	Other	0.206044270287471
SKIV2L	Other	0.0572130059777949
SKIV2L2	Other	-1.07779227007034
SKOR1	Other	-0.0326761264080486
SKOR2	Other	0.0646178245437494
SKP1	Other	-0.632185870688955
SKP2	Other	-0.215050646294592
SLA	Other	0.278837008202105
SLA2	Other	0.200984118066442
SLAIN1	Other	0.220558476018934
SLAIN2	Other	-0.0981910482993093
SLAMF1	Other	0.0558325722205969
SLAMF6	Other	0.219076058361495
SLAMF7	Other	0.258098859346181
SLAMF8	Other	0.109763149033532
SLAMF9	Other	-0.0119595908384101
SLBP	Other	-0.384164229201846
SLC10A1	Other	0.102595971842082
SLC10A2	Nonessential	0.273704983857661
SLC10A3	Other	0.181750575942019
SLC10A4	Other	0.094373264721874
SLC10A5	Other	0.0911110480795491
SLC10A6	Other	-0.00196514532333641
SLC10A7	Other	-0.0407220075272929
SLC11A1	Other	-0.0180652500069745
SLC11A2	Other	-0.000171063218352474
SLC12A1	Other	0.109896151175844
SLC12A2	Other	0.193960479227364
SLC12A3	Other	0.0583978824787758
SLC12A4	Other	0.0539609272766238
SLC12A5	Other	0.4066115673679
SLC12A6	Other	-0.204274662278911
SLC12A7	Other	0.123152145679731
SLC12A8	Other	0.075601364146121
SLC12A9	Other	-0.0383025431147133
SLC13A1	Nonessential	0.0909119432818593
SLC13A2	Other	-0.0213310875189688
SLC13A3	Other	0.0926133128778631
SLC13A4	Other	0.127996250073154
SLC13A5	Other	-0.0622087536122511
SLC14A1	Other	0.137248554196163
SLC14A2	Other	0.0375708612527245
SLC15A1	Other	0.0758504786774954
SLC15A2	Other	0.146258272421131
SLC15A3	Other	0.0693784083081968
SLC15A4	Other	0.259858458757089
SLC16A1	Other	-0.103927721527774
SLC16A10	Other	0.0552565390618776
SLC16A11	Other	-0.0338512745139398
SLC16A12	Other	-0.0718941142613783
SLC16A13	Other	0.0213192085978213
SLC16A14	Other	0.0859770703995407
SLC16A2	Other	0.177635462321893
SLC16A3	Other	-0.263378259488292
SLC16A4	Other	0.0630253665053743
SLC16A5	Other	0.0194644708231653
SLC16A6	Other	-0.248806380175705
SLC16A7	Other	0.0766219482301543
SLC16A8	Other	-0.0369619167136531
SLC16A9	Other	0.01838982217253
SLC17A1	Other	0.170738791097898
SLC17A2	Nonessential	0.1157974744925
SLC17A3	Other	0.0797879212476647
SLC17A4	Other	0.103083281099892
SLC17A5	Other	0.0392216846326354
SLC17A6	Nonessential	0.147164649539711
SLC17A7	Other	0.145204991773777
SLC17A8	Other	0.222661007046435
SLC17A9	Other	-0.0461834777876963
SLC18A1	Other	0.203715325984938
SLC18A2	Other	0.0217241832655002
SLC18A3	Nonessential	0.0722856128144014
SLC18B1	Other	0.184967625950934
SLC19A1	Other	0.116063361041398
SLC19A2	Other	0.0995463530928662
SLC19A3	Other	0.0206634780688831
SLC1A1	Other	0.296885247143945
SLC1A2	Other	-0.111116777846646
SLC1A3	Other	0.0909146588209682
SLC1A4	Other	0.275298071647157
SLC1A5	Other	-0.084968972804574
SLC1A6	Other	-0.0930334198418434
SLC1A7	Other	0.180937204732212
SLC20A1	Other	-0.212346468069035
SLC20A2	Other	0.0917958960687038
SLC22A1	Other	0.140760781206775
SLC22A11	Other	0.171095307215253
SLC22A12	Nonessential	0.242863275545063
SLC22A13	Nonessential	0.0479664299068249
SLC22A14	Other	0.0708233206620993
SLC22A15	Other	-0.00398979069371913
SLC22A16	Other	0.150156504756486
SLC22A17	Other	0.0352898213541611
SLC22A18	Other	0.249736705567586
SLC22A18AS	Other	0.320174736414897
SLC22A2	Other	0.0757194855818651
SLC22A23	Other	0.143947521646691
SLC22A25	Nonessential	-0.22863858547643
SLC22A3	Other	0.0856169475112461
SLC22A4	Other	-0.0648215952017914
SLC22A5	Other	0.0267409136199904
SLC22A6	Nonessential	0.208295259379513
SLC22A7	Other	0.108776589152463
SLC22A8	Nonessential	-0.150977776240642
SLC22A9	Nonessential	0.0267451917633431
SLC23A1	Other	0.112920185587034
SLC23A2	Other	-0.0460867312176638
SLC23A3	Other	0.211203851987845
SLC24A1	Other	0.101142182688685
SLC24A2	Other	0.304496055944747
SLC24A3	Other	0.323370673757447
SLC24A4	Other	0.232524734289153
SLC24A5	Other	0.0542668075760119
SLC25A1	Other	-0.0641509050034629
SLC25A10	Other	-0.251114242255343
SLC25A11	Other	0.075725906052548
SLC25A12	Other	0.12759229122435
SLC25A13	Other	-0.210608200905279
SLC25A14	Other	0.241073205305261
SLC25A15	Other	0.169121004823085
SLC25A16	Other	0.208188240473518
SLC25A17	Other	-0.112121436086756
SLC25A18	Other	-0.132168772234954
SLC25A19	Other	-0.0943021774992855
SLC25A2	Nonessential	0.03649792606305
SLC25A20	Other	0.0470336546151716
SLC25A21	Other	0.168403399757277
SLC25A22	Other	-0.0534314979778394
SLC25A23	Other	0.154918512943541
SLC25A24	Other	-0.122109694758175
SLC25A25	Other	-0.00149804847745257
SLC25A26	Other	-0.305110706829462
SLC25A27	Other	0.150090143900105
SLC25A28	Other	-0.0351959656233091
SLC25A29	Other	0.100065170289544
SLC25A3	Other	-0.304195439347186
SLC25A30	Other	0.18566276366499
SLC25A31	Nonessential	0.02932746435589
SLC25A32	Other	-0.194095757970306
SLC25A33	Other	0.0418732011519291
SLC25A34	Other	0.0810995727868674
SLC25A35	Other	0.0557238235548866
SLC25A36	Other	-0.129564769668368
SLC25A37	Other	0.105029263877182
SLC25A38	Other	0.175231813840535
SLC25A39	Other	-0.103564966673427
SLC25A4	Other	0.108896443170201
SLC25A40	Other	0.139076455432831
SLC25A41	Other	-0.0731946030535671
SLC25A42	Other	-0.172671531473035
SLC25A43	Other	0.262917684560852
SLC25A44	Other	-0.070472522441493
SLC25A45	Other	0.00811366062859944
SLC25A46	Other	0.0914216796708638
SLC25A47	Other	0.226419468848595
SLC25A48	Other	-0.0613406613341322
SLC25A5	Other	-0.209782554880931
SLC25A51	Other	-0.167963967984309
SLC25A52	Other	0.0208524472587234
SLC25A53	Other	0.224133734345674
SLC25A6	Other	0.239433818341991
SLC26A1	Other	0.328684559050619
SLC26A10	Other	-0.133753247315105
SLC26A11	Other	0.0571481438856452
SLC26A2	Other	0.218529691476514
SLC26A3	Other	-0.00120261916613774
SLC26A4	Other	0.0326749923502344
SLC26A5	Other	0.00649166279643565
SLC26A6	Other	0.167200716904375
SLC26A7	Other	-0.0899313500052722
SLC26A8	Other	0.0876187458606938
SLC26A9	Other	0.215533495525821
SLC27A1	Other	-0.114917352433453
SLC27A2	Other	-0.0413900267019077
SLC27A3	Other	0.0579298819751115
SLC27A4	Other	0.139325286111804
SLC27A5	Other	0.0428318398650663
SLC27A6	Other	0.0155505562604644
SLC28A1	Other	0.19004490454617
SLC28A2	Other	0.0996095480007331
SLC28A3	Other	0.109770515538684
SLC29A1	Other	0.057306070295361
SLC29A2	Other	0.151021850680728
SLC29A3	Other	-0.0369911679823827
SLC29A4	Other	-0.266436130095302
SLC2A1	Other	-0.483157126831885
SLC2A10	Other	0.0630374329315779
SLC2A11	Other	-0.0766018278976408
SLC2A12	Other	-0.0516028892912004
SLC2A13	Other	-0.0271485211744449
SLC2A14	Other	0.0730110923587101
SLC2A2	Nonessential	0.238981096306197
SLC2A3	Other	0.138926479220158
SLC2A4	Other	0.00270617120454308
SLC2A4RG	Other	0.126227343436562
SLC2A5	Other	0.110975941688336
SLC2A6	Other	0.0240506962330901
SLC2A7	Nonessential	0.22262622289657
SLC2A8	Other	0.222051958796042
SLC2A9	Other	0.157404417883246
SLC30A1	Other	0.21402178409805
SLC30A10	Other	0.33565759800382
SLC30A2	Other	0.0520428950845254
SLC30A3	Other	0.0154280029290088
SLC30A4	Other	0.038030700547769
SLC30A5	Other	0.0907944261956827
SLC30A6	Other	0.01370755400899
SLC30A7	Other	0.125661362596161
SLC30A8	Other	0.0733655972892682
SLC30A9	Other	0.157509053298392
SLC31A1	Other	0.0756120215073668
SLC31A2	Other	-0.10962033481611
SLC32A1	Nonessential	-0.072036111616273
SLC33A1	Other	-0.350900781383714
SLC34A1	Nonessential	-0.000774574870557876
SLC34A2	Other	0.258982893455086
SLC34A3	Other	0.0601578206036339
SLC35A1	Other	-0.0352174080556028
SLC35A2	Other	-0.233604619207143
SLC35A3	Other	-0.166408959203247
SLC35A4	Other	0.112547398726296
SLC35A5	Other	-0.0255669369095411
SLC35B1	Other	-0.457718050619813
SLC35B2	Other	-0.206370327226865
SLC35B3	Other	0.104010720954546
SLC35B4	Other	0.35524289820761
SLC35C1	Other	-0.0178351801451772
SLC35C2	Other	0.241851394948052
SLC35D1	Other	-0.080852198462665
SLC35D2	Other	-0.149541614220411
SLC35D3	Other	0.324331621587403
SLC35E1	Other	-0.0704289649717375
SLC35E2	Other	-0.0526963651945559
SLC35E2B	Other	0.305205074919364
SLC35E3	Other	0.0529457799422637
SLC35E4	Other	0.269794756882171
SLC35F1	Other	0.179028955773005
SLC35F2	Other	0.135351397205279
SLC35F3	Other	0.104889163026282
SLC35F5	Other	0.0625530514507073
SLC35F6	Other	-0.0379369904157532
SLC35G1	Other	0.00269008255107538
SLC35G2	Other	0.176805054554939
SLC35G3	Other	-0.298161561480103
SLC35G5	Other	-0.656253201148591
SLC35G6	Other	-0.333343770398469
SLC36A1	Other	0.0849244041866062
SLC36A2	Other	0.233234665247745
SLC36A3	Nonessential	0.228195946921447
SLC36A4	Other	0.0688023817789576
SLC37A1	Other	0.0444273015351058
SLC37A2	Other	0.0645299663674817
SLC37A3	Other	0.0422362895277484
SLC38A1	Other	0.0526714295612122
SLC38A10	Other	-0.125059502294065
SLC38A11	Other	-0.125507829047651
SLC38A2	Other	-0.0510888915865321
SLC38A4	Other	0.0688478597925975
SLC38A5	Other	0.246392128969156
SLC38A6	Other	-0.00260746984151702
SLC38A7	Other	0.0294544130371994
SLC38A8	Other	0.209510075783219
SLC38A9	Other	0.17220722341281
SLC39A1	Other	0.0747214270180378
SLC39A10	Other	-0.32118273856167
SLC39A11	Other	0.0537455683940028
SLC39A12	Nonessential	0.170907909315311
SLC39A13	Other	-0.101799870605535
SLC39A14	Other	-0.112916482592204
SLC39A2	Other	0.138635674511087
SLC39A3	Other	0.228101169304119
SLC39A4	Other	0.407834008762377
SLC39A5	Other	-0.168663306857737
SLC39A6	Other	0.0537643353334236
SLC39A7	Other	-1.01533292822284
SLC39A8	Other	0.156638800642803
SLC39A9	Other	-0.403873680581237
SLC3A1	Other	0.0650478583049971
SLC3A2	Other	-0.510506925588632
SLC40A1	Other	0.174025557098188
SLC41A1	Other	0.295883375588281
SLC41A2	Other	0.161586466569702
SLC41A3	Other	0.132731387655349
SLC43A1	Other	0.288440162181208
SLC43A2	Other	0.215756457445686
SLC43A3	Other	0.134286549901369
SLC44A1	Other	0.240225619254861
SLC44A2	Other	0.0116943499621181
SLC44A3	Other	-0.0445812658109623
SLC44A4	Other	0.120656996945988
SLC44A5	Other	0.282848103773367
SLC45A1	Other	0.213484704570262
SLC45A2	Other	0.101281814557446
SLC45A3	Other	0.10491139275073
SLC45A4	Other	0.133718036349509
SLC46A2	Other	0.107531902357041
SLC46A3	Other	0.00631650491844887
SLC47A1	Other	-0.108288462799982
SLC47A2	Other	-0.00115653900768204
SLC48A1	Other	0.0911038676966265
SLC4A1	Other	0.00610496918459744
SLC4A10	Other	-0.0272151210383078
SLC4A11	Other	0.105095490778074
SLC4A1AP	Other	-0.199566845055595
SLC4A2	Other	0.2601963094346
SLC4A3	Other	0.202776388237262
SLC4A4	Other	0.176168439333032
SLC4A5	Other	-0.285398470801897
SLC4A7	Other	-0.30802764195921
SLC4A8	Other	0.0467719234022732
SLC4A9	Other	0.000763415482412697
SLC50A1	Other	0.144412214379344
SLC51A	Other	0.180205490821453
SLC51B	Other	-0.043275603739694
SLC52A1	Other	-0.473574231016423
SLC52A2	Other	-0.00271552581630405
SLC52A3	Other	0.12592161582422
SLC5A1	Other	-0.136755372665797
SLC5A10	Other	0.0988277213203528
SLC5A11	Other	-0.0296791371451986
SLC5A12	Other	0.161768251801061
SLC5A2	Other	-0.00500424453848579
SLC5A3	Other	0.0581561765169569
SLC5A4	Other	0.0389661933889634
SLC5A5	Other	-0.137396232421541
SLC5A6	Other	-0.00940135076342795
SLC5A7	Other	0.0791538734867172
SLC5A8	Other	0.00818163777169569
SLC5A9	Other	0.0212344767249212
SLC6A1	Other	0.135153921461934
SLC6A11	Other	0.351541292338476
SLC6A12	Other	0.0638590715349738
SLC6A13	Other	0.308128065238633
SLC6A14	Other	0.155545297057983
SLC6A15	Other	0.140968009491042
SLC6A16	Other	0.039666153494418
SLC6A17	Other	-0.0435924209393678
SLC6A18	Nonessential	0.250671419805985
SLC6A19	Other	0.299587641544478
SLC6A2	Other	0.120683734559473
SLC6A20	Other	0.11783651491841
SLC6A3	Other	0.244900472656576
SLC6A4	Other	0.098757970442854
SLC6A5	Nonessential	0.429552132219026
SLC6A6	Other	-0.169178588229519
SLC6A7	Nonessential	0.0790171937031923
SLC6A8	Other	-0.258769653974136
SLC6A9	Other	0.041551183537295
SLC7A1	Other	-0.456468072906687
SLC7A10	Other	0.0358747745220706
SLC7A11	Other	-0.0175550163724322
SLC7A13	Nonessential	-0.0798727337734232
SLC7A14	Other	0.185268325078294
SLC7A2	Other	0.231885238520809
SLC7A3	Other	-0.0196803625286395
SLC7A4	Other	0.224694882824107
SLC7A5	Other	-0.7442367773521
SLC7A6	Other	0.0403789599047821
SLC7A6OS	Other	-0.892182548925877
SLC7A7	Other	0.188054495441603
SLC7A8	Other	-0.193124289958877
SLC7A9	Other	0.194408093824145
SLC8A1	Other	0.281161745094051
SLC8A2	Other	0.0794874579020611
SLC8A3	Other	0.073586555275703
SLC8B1	Other	0.19804267283956
SLC9A1	Other	0.246511075501849
SLC9A2	Other	0.127927773554213
SLC9A3	Other	0.123415626827055
SLC9A3R1	Other	-0.0278034003682802
SLC9A3R2	Other	0.322335696421849
SLC9A4	Other	0.0625720760975185
SLC9A5	Other	0.13232495741003
SLC9A6	Other	0.08358546591177
SLC9A7	Other	0.0771524134727911
SLC9A8	Other	0.237093810529129
SLC9A9	Other	0.131072782454368
SLC9B1	Other	-0.549097800758291
SLC9B2	Other	-0.0975113696377756
SLC9C1	Other	0.0332928885330795
SLC9C2	Other	0.139939104494008
SLCO1A2	Other	-0.688079916108674
SLCO1B1	Nonessential	-0.214068787123994
SLCO1B3	Other	-0.450308379855007
SLCO1B7	Other	-0.176808625393722
SLCO1C1	Other	-0.516641274738316
SLCO2A1	Other	-0.0316478883031374
SLCO2B1	Other	0.30767560998346
SLCO3A1	Other	0.190715821643467
SLCO4A1	Other	0.0423089791865388
SLCO4C1	Other	0.161283690305869
SLCO5A1	Other	0.117923198104488
SLCO6A1	Nonessential	0.168416193512196
SLFN11	Other	0.234049865533994
SLFN12	Other	0.0654242429729233
SLFN12L	Other	-0.0418045890132094
SLFN13	Other	-0.00113048822008918
SLFN14	Other	0.287137561189251
SLFN5	Other	-0.0525632476134493
SLFNL1	Other	-0.151856569081718
SLIRP	Other	-0.0867377770865137
SLIT1	Other	0.218707109555224
SLIT2	Other	0.110345787636616
SLIT3	Other	0.384063551180703
SLITRK1	Nonessential	0.0939355397131691
SLITRK2	Other	0.187283632043535
SLITRK3	Other	0.119447959874185
SLITRK4	Other	0.12450182316666
SLITRK5	Other	0.0368933793098385
SLITRK6	Other	0.19059714697613
SLK	Other	-0.1328712594556
SLMAP	Other	-0.0822761772554504
SLMO1	Other	0.200330510281409
SLMO2	Other	-0.877439619603774
SLN	Other	0.104205103901849
SLPI	Other	-0.0474769678451567
SLTM	Other	0.0300553797870867
SLU7	Other	-1.00686420836042
SLURP1	Other	0.0376113899261093
SLX1A	Other	-0.517852814835131
SLX1B	Other	-0.517852814835131
SLX4	Other	-0.160544745133837
SLX4IP	Other	0.170599319176373
SMAD1	Other	0.103649701151499
SMAD2	Other	0.178657922743382
SMAD3	Other	0.314246372554553
SMAD4	Other	-0.00661142140880744
SMAD6	Other	-0.118190540844703
SMAD7	Other	0.376366309097097
SMAD9	Other	0.00182256225880492
SMAGP	Other	-0.237168694902828
SMAP1	Other	0.172302940345411
SMAP2	Other	0.226919768460196
SMARCA1	Other	-0.156753986173868
SMARCA2	Other	0.303078458336134
SMARCA4	Other	-0.561368294176474
SMARCA5	Other	0.0237090485865499
SMARCAD1	Other	0.178463049812267
SMARCAL1	Other	0.213796415918062
SMARCB1	Other	-0.905108059866321
SMARCC1	Other	-0.284570666888358
SMARCC2	Other	0.108514395518377
SMARCD1	Other	-0.457355819631587
SMARCD2	Other	-0.0121059087298795
SMARCD3	Other	0.271555184783847
SMARCE1	Other	-0.765930660528502
SMC1A	Other	-1.0114579726931
SMC1B	Other	0.166137071434448
SMC2	Other	-0.936567245023115
SMC3	Essential	-0.899129514536329
SMC4	Other	-0.875165706994088
SMC5	Other	-0.441103655987208
SMC6	Other	-0.603507094673857
SMCHD1	Other	-0.0288114822768303
SMCO1	Other	0.263138438414754
SMCO2	Other	0.0240113910744284
SMCO3	Other	0.0831907120296999
SMCO4	Other	0.0163254376816983
SMCP	Other	0.482906718250112
SMCR8	Other	-0.0523102716752649
SMDT1	Other	0.291653866707644
SMEK1	Other	0.0403910450066714
SMEK2	Other	-0.0869957243501486
SMG1	Other	-1.1408801069173
SMG5	Other	-0.768254753369608
SMG6	Other	-0.814368596521282
SMG7	Other	-0.409902581502628
SMG8	Other	-0.251661251065402
SMG9	Other	0.135215520191868
SMIM1	Other	-0.0307627316376881
SMIM10	Other	0.276387513102837
SMIM11	Other	0.054827064102882
SMIM12	Other	0.00122969161174337
SMIM13	Other	0.117169677353013
SMIM14	Other	0.0808722901724817
SMIM15	Other	-0.203346489092272
SMIM17	Other	0.0881809262141691
SMIM18	Other	-0.164803696099822
SMIM19	Other	0.251179166885582
SMIM2	Other	0.187676052684056
SMIM20	Other	0.215725077703653
SMIM21	Other	0.15319147765619
SMIM22	Other	-0.144631316932386
SMIM24	Other	0.178163950944778
SMIM3	Other	-0.1528373320589
SMIM4	Other	0.213552790838245
SMIM5	Other	-0.104382202981611
SMIM6	Other	0.131209652389363
SMIM7	Other	-0.193259382119034
SMIM8	Other	0.0964447341785053
SMIM9	Other	0.214571967568976
SMKR1	Other	-0.0554376508578716
SMLR1	Other	0.0243649773631958
SMN1	Other	-0.855737507263199
SMN2	Other	-0.855737507263199
SMNDC1	Other	-0.862499427109836
SMO	Other	-0.156022533815293
SMOC1	Other	0.0329893448632766
SMOC2	Other	0.236266833720243
SMOX	Other	0.0260340922415028
SMPD1	Other	0.138014344204273
SMPD2	Other	0.200308591199031
SMPD3	Other	-0.0372952344204134
SMPD4	Other	-0.166377885049094
SMPDL3A	Other	0.0827288312606574
SMPDL3B	Other	-0.00498313721850046
SMPX	Other	0.274504963964501
SMR3A	Other	0.0515497661370627
SMR3B	Other	-0.149774971190964
SMS	Other	-0.0474917813512
SMTN	Other	-0.0421540703366739
SMTNL2	Other	0.219620387509026
SMU1	Other	-1.15921298442667
SMUG1	Other	-0.234475555068509
SMURF1	Other	0.0578761618926406
SMURF2	Other	-0.393802978477098
SMYD1	Other	-0.0102764646707141
SMYD2	Other	0.00933621873688343
SMYD3	Other	0.137522695056127
SMYD4	Other	0.195844283491323
SMYD5	Other	-0.129950902534463
SNAI1	Other	0.256913783145227
SNAI2	Other	0.291290058428932
SNAI3	Other	0.151604873410694
SNAP23	Other	-1.00428594630118
SNAP25	Other	0.0239271323208243
SNAP29	Other	0.0952779601480803
SNAP47	Other	0.295165359989235
SNAP91	Other	0.046772932415509
SNAPC1	Other	-1.13305997753916
SNAPC2	Other	-0.995689743781614
SNAPC3	Other	-1.35854181290301
SNAPC4	Other	-0.525517154282103
SNAPC5	Other	-1.36659029400842
SNAPIN	Other	-0.229840305590066
SNCA	Other	0.122997985083307
SNCAIP	Other	0.136601391550772
SNCB	Other	0.16665495345893
SNCG	Other	0.0588659361674333
SND1	Other	0.0449951296778766
SNED1	Other	0.0216686687276034
SNF8	Other	-0.777835657421815
SNIP1	Other	-0.817890916745362
SNN	Other	0.116372825002894
SNPH	Other	0.24026185933843
SNRK	Other	0.229461118354633
SNRNP200	Essential	-1.32355261783008
SNRNP25	Other	-1.11156220250061
SNRNP27	Essential	-1.1129610292836
SNRNP35	Other	-0.670730025739124
SNRNP40	Other	-0.730102428238036
SNRNP48	Other	-0.580568719531841
SNRNP70	Other	-0.764478618830834
SNRPA	Other	-0.507503100281755
SNRPA1	Other	-1.30394387605961
SNRPB	Other	-1.23111859977576
SNRPB2	Other	-0.981595168644925
SNRPC	Other	-0.955586924367136
SNRPD1	Essential	-1.43106821168241
SNRPD2	Essential	-1.07113942392736
SNRPD3	Other	-0.767313580444758
SNRPE	Other	-1.32021109543407
SNRPF	Other	-1.19735974370706
SNRPG	Other	-1.3389319860766
SNRPN	Other	-0.0346445150194379
SNTA1	Other	0.0163525080296275
SNTB1	Other	0.125473063797484
SNTB2	Other	0.00825074241830563
SNTG1	Other	0.155002285676215
SNTG2	Other	0.347345853100209
SNTN	Other	0.209099904338505
SNUPN	Other	-0.783162625921915
SNURF	Other	0.00835354435377447
SNW1	Other	-1.07920201402896
SNX1	Other	0.179420665714742
SNX10	Other	0.0565595471538834
SNX11	Other	0.0900953009690717
SNX12	Other	-0.0390606459299007
SNX13	Other	0.402368301480465
SNX14	Other	0.135039706761504
SNX15	Other	0.130074918497308
SNX16	Other	-0.0630331909280459
SNX17	Other	-0.12011113757393
SNX18	Other	0.101420049783469
SNX19	Other	0.0467987155551816
SNX2	Other	0.140508648282189
SNX20	Other	0.280390863368005
SNX21	Other	0.137325355911321
SNX22	Other	-0.023266079624724
SNX24	Other	0.281883959588162
SNX25	Other	0.217197983125198
SNX27	Other	0.385142218183031
SNX29	Other	0.137719695119156
SNX3	Other	0.112890418471005
SNX30	Other	0.0566691648374025
SNX31	Other	-0.0256521681557363
SNX32	Other	-0.236222360738857
SNX33	Other	0.188913128871898
SNX4	Other	-0.0853596885824513
SNX5	Other	0.0165968033868515
SNX6	Other	-0.0621496886340996
SNX7	Other	0.144590247345133
SNX8	Other	0.160775277670344
SNX9	Other	0.0866550915826242
SOAT1	Other	0.0548017741891741
SOAT2	Other	0.0636567178066718
SOBP	Other	-0.0690192813801252
SOCS1	Other	0.0515098612324928
SOCS2	Other	0.131316601079631
SOCS3	Other	-0.0439704970644329
SOCS4	Other	-0.162398374717743
SOCS5	Other	-0.0538261172233437
SOCS6	Other	0.040184348367992
SOCS7	Other	0.0871844435538899
SOD1	Other	-1.17418516532356
SOD2	Other	-0.26057954904375
SOD3	Other	0.176190674090481
SOGA1	Other	2.50718463589428e-05
SOGA3	Other	0.116237534006091
SOHLH1	Nonessential	0.0882387557223358
SOHLH2	Other	0.388283166106814
SON	Other	-0.768860177195362
SORBS1	Other	0.177650943409753
SORBS2	Other	0.208142443478923
SORBS3	Other	0.204884869504466
SORCS1	Other	0.0859836639484236
SORCS2	Other	0.316324255398277
SORCS3	Other	0.226762479531892
SORD	Other	0.181954133415791
SORL1	Other	0.320859798402723
SORT1	Other	-0.0364476288721232
SOS1	Other	-0.0305828235931099
SOS2	Other	-0.0704670121777343
SOST	Other	0.0833782656102434
SOSTDC1	Other	0.0378810153891169
SOWAHA	Other	0.23276753060149
SOWAHB	Other	-0.0710020526402958
SOWAHC	Other	-0.196807240633917
SOWAHD	Other	0.207504547339766
SOX1	Nonessential	0.174425924141708
SOX10	Other	-0.187173664541929
SOX11	Other	0.112132163184442
SOX12	Other	0.141753797614766
SOX13	Other	0.480858314861762
SOX14	Nonessential	0.0663221489944922
SOX15	Other	-0.170843998595174
SOX17	Other	0.263041726338776
SOX18	Other	0.287466797098805
SOX2	Other	0.0461118949697194
SOX21	Other	0.188599260366562
SOX3	Other	0.0562612116743771
SOX30	Other	0.237785878375687
SOX4	Other	0.179545868076164
SOX5	Other	-0.230340085407443
SOX6	Other	0.17717506013137
SOX7	Other	-1.0248286005395
